handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_2bf40739-a3d2-b53e-c273-c8d96f42f4d5,Product,Soin visage solaire,"<p>Préparer sa peau au soleil, la protéger, l'hydrater, l'apaiser et la réparer.</p><p>&nbsp;</p><p>Savez-vous qu'il existe des huiles végétales qui font non seulement&nbsp;un excellent soin de protection solaire mais aussi un excellent soin tout court&nbsp;? Certaines de ces huiles peuvent être utilisées pures ou en un mélange de plusieurs le matin pour aider à protéger sa peau des UV et le soir pour l’hydrater, l’apaiser, la réparer et la nourrir. Sans filtre minérale elles ne sont bien entendu pas suffisantes pour se protéger d’une exposition intensive et de longue durée au soleil mais pour les activités quotidiennes c'est toujours mieux avec que sans! Renouveller l'application durant la journée ou lorsque l'on ressens le besoin.</p><p>&nbsp;</p><p><span><span><span><span><span>Les huiles de première pression de haute qualité sélectionnées à la réalisation de ce produit sont réputées protéger la peau contre une partie des rayons UV (mais elle ne substitue en rien une protection solaire) et sont riches en antioxydants aidant la peau à lutter contre le vieillissement, redonner fermeté et tonicité en renforçant l’élasticité de la peau et participer à la régénération cutanée.</span></span></span></span></span></p><p>&nbsp;</p><p>Notre visage, cou&nbsp;et nos&nbsp;mains sont toujours exposés et reflètent l'état de notre peau comme une carte de visite. Dès lors, il est&nbsp;important d'en prendre soin avec des crèmes appropriées avec un minimum de contrainte? Chez So You, nous sommes plutôt adeptes de la simplicité et croyons qu'une seule crème devrait suffir pour nourrir, hydrater et protéger notre visage.&nbsp;Appliquez la également&nbsp;sur le cou et le décolleté...appliquée sur les mains, elles seront magnifiées!</p><p><br><span><span><span><span><span>Crème Sun in the City est riche en principes actifs naturels <strong>pour tous types de peaux</strong> mais qui convient particulièrement aux <strong><span>peaux sèches, sensibles et matures</span></strong>. Elle est idéale comme crème de jour qui peut aussi être utilisée comme&nbsp;soin de nuit pour préparer la peau au soleil et comme soin après-solaire. </span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>La peau est hydratée, plus souple et lumineuse dès la 1ère application.&nbsp;</span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>Bien agiter énergiquement le flacon avant 1er emploi et de temps en temps si nécessaire en cas de déphasage. </span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>Vous pouvez si vous souhaitez retirer l'excédent avec un kleenex ou utiliser une poudre libre à l'aide d'une houppette.</span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>Les ingrédients de base contenus dans ce produit sont connus pour leurs bienfaits suivants :</span></span></span></span></span></p><p><span><span><span><span><strong><span>Huile de pépins de Framboise bio :</span></strong></span></span></span></span></p><p><span><span><span><span><span>Anti-âge, hydratante, nourrissante, assouplissante, régénérante, réparatrice, anti-inflammatoire, apaisante, protectrice </span></span></span></span></span></p><p><span><span><span><span><strong><span>Huile de Karanja utilisée en médecine ayurvédique :</span></strong> </span></span></span></span></p><p><span><span><span><span><span>Antioxydante, hydratante, assouplissante, tonifiante, régénérante, protectrice</span></span></span></span></span></p><p><span><span><span><span><strong><span>Huile de Germe de blé bio :</span></strong></span></span></span></span></p><p><span><span><span><span><span>Contient naturellement des vitamines tels que A,B,C, D E et K.Anti-âge, hydratante, nourrissante, émolliente, régénérante, raffermissante, protectrice</span></span></span></span></span></p><p><span><span><span><span><strong><span>Huile d'avocat bio :</span></strong></span></span></span></span></p><p><span><span><span><span><span>Aide à stimuler la prodution de collagène. Contient une quantité importante de vitamines A, B, C, D, E, H et K.&nbsp;Antioxydante, hydratante, nourrissante, assouplissante, régénérante, réparatrice, protectrice</span></span></span></span></span></p><p><span><span><span><span><strong><span>Cire d’abeille :</span></strong> </span></span></span></span></p><p><span><span><span><span><span>Naturellement riche en vitamine A, nourrissante et hydratante, protège la peau du dessèchement</span></span></span></span></span></p><p><span><span><span><span><strong><span>Cire végétale :</span></strong></span></span></span></span></p><p><span><span><span><span><span>Anti-âge, nourrissante, hydratante, réparatrice</span></span></span></span></span></p><p><span><span><span><span><strong><span>Vitamine E :</span></strong></span></span></span></span></p><p><span><span><span><span><span>Antioxydante</span></span></span></span></span></p><p><span><span><span><span><strong><span>Eau de chaux (eau + hydroxyde de calcium) :</span></strong></span></span></span></span></p><p><span><span><span><span><span>L'hydroxyde de calcium est un additif alimentaire utilisé comme régulateur de pH </span></span></span></span></span></p><p><span><span><span><span><span>Ajusteur de PH en cosmétique, antiseptique et fongicide</span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><em><span>Produit naturel sans conservateur réalisé de façon artisanale dans l'atelier de So You à Genève. Non testé sur les animaux, biodégradable et respectueux de la Nature.</span></em></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span>Avertissement : Toujours faire un test au préalable si 1ère&nbsp;utilisation.</span></span></span></span></span></p><p><span><span><span><span><span>Les bienfaits, propriétés, indications et mode d'utilisation sont communiqués à titre informatif en fonction de la réputation générale provenant d'ouvrages de référence et ne sauraient constituer une information médicale.</span></span></span></span></span></p><p>&nbsp;</p><p>&nbsp;</p>",a6901a_c02c1c8b85e048f0b2a294d0ffde672f~mv2.jpg,Soins de la peau,,Hydratation intense,39.9,,false,PERCENT,0.0,0,0.075,,,,,,,,,,,,,,,,,,,,Senteur,"<p>Odeur charactéristique des huiles employées + parfum dragée</p>
",Taille,"<p>50ml avec pompe</p>
",,,,,,,,,,,,,,,
product_e76ae91c-dc38-4192-bd5d-3ed43859e89f,Product,Toutes peaux - à l'huile d'amande douce et extrait d'hibiscus,"<p>&nbsp;</p><p><span><span><span>Lait&nbsp;visage et corps&nbsp;d'une texture légère et non grasse pour hydrater et prendre soin de votre peau sans se prendre la tête. Pratique pour partir en weekend!</span></span></span></p><p>&nbsp;</p><p><span><span><span>Convient aux peaux fragiles, sèches, réactives et&nbsp;sensibles.</span></span></span></p><p>&nbsp;</p><p>Ce lait contient des ingrédients de base connus pour leur bienfaits suivants :</p><p>&nbsp;</p><p><strong>Huile d'amande douce (vitamine A et E):&nbsp;</strong></p><p>Anti-inflammatoire, anti-âge,&nbsp;apaisante, emolliente, protectrice, nourrissante, hydratante et assouplissante</p><p><strong>Huile de tournesol &nbsp;(vitamine E):</strong></p><p>Anti-âge, régénérante, réparatrice,&nbsp;emolliente,&nbsp;assouplissante, &nbsp;renforce l’élasticité et la densité de la peau</p><p><strong>Extrait d'hibiscus:&nbsp;</strong></p><p>Adoucissant, hydratant, antioxydant, stimule la production de collagène</p><p><strong>Glycérine végétale: </strong></p><p>Hydratante et&nbsp;assouplissante</p><p><strong>Amidon de riz:&nbsp;</strong></p><p>Matifiant</p><p>&nbsp;</p><p>Produit naturel, non testé sur les animaux,&nbsp;avec c<span><span><span>onservateur conforme aux normes Ecocert et Cosmos (labels bio)&nbsp;</span></span></span><span><span><span>réalisé de façon artisanale dans l'atélier de So You à Genève.</span></span></span></p><p>&nbsp;</p><p><span><span><span><em>Avertissement : Toujours faire un test au préalable si première utilisation. </em></span></span></span></p><p><span><span><span><em>Les bienfaits, propriétés, indications et mode d'utilisation sont communiqués à titre informatif en fonction de la réputation générale provenant d'ouvrages de référence et ne sauraient constituer une information médicale.</em></span></span></span></p>",a6901a_54a6d22e961d48d0bc90549158d5e44d~mv2.jpg,Soins de la peau,,Lait visage et corps,29.9,,false,PERCENT,50.0,0,,,Poids,DROP_DOWN,250ml;150ml,,,,,,,,,,,,,,,,Parfum,"<p>Senteur légère et reconfortante de dragée</p>
",,,,,,,,,,,,,,,,,
product_e76ae91c-dc38-4192-bd5d-3ed43859e89f,Variant,,,,,,,,10.0,true,,,0,0.075,,,,250ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e76ae91c-dc38-4192-bd5d-3ed43859e89f,Variant,,,,,,,,,true,,,8,0.075,,,,150ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4876aa08-f560-de3e-727e-aebc0ac5e326,Product,'Consensus' Crème peaux normales et mixtes à l'aloe vera,"<p>&nbsp;</p><p>Prenez soin de votre peau mixte avec notre&nbsp;Gel-crème matifiant spécialement conçu pour peaux normales et mixtes&nbsp;d'une texture légère,&nbsp;&nbsp;non grasse et&nbsp;rafraichissante. Il aide&nbsp;à réguler le sébum, hydrate, donne un teint frais,&nbsp;améliore l'éclat et matifie la peau de façon naturelle et non comme un maquillage.</p><p>&nbsp;</p><p>Les hommes peuvent aussi l'utiliser sans modération!</p><p>&nbsp;</p><p>Pot en verre&nbsp;rechargeable!</p><p>&nbsp;</p><p>Les ingrédients de base contenus dans ce produit sont connus pour leur bienfaits suivants :</p><p>&nbsp;</p><p><strong>Eau d'aloé vera bio:</strong></p><p>Hydratante, antioxydante, raffermissante, apaisante, nourrisante, cicatrisante, purifiante</p><p><strong>Huile de jojoba bio:</strong></p><p>Régulateur de sébum convient aux peaux sèches comme aux peaux grasses, purifiante, hydratante, emolliente et antioxdante</p><p><strong>Fenouil marin:</strong></p><p>Anti-pollution, anti-âge, stimule la respiration cellulaire et rétablit l'équilibre hydrique</p><p><strong>Extrait de courge:</strong></p><p>Neutralise la brillance du sébum</p><p><strong>Extrait de mauve d'auvergne:</strong></p><p>Apaisant, émollient, hydratant, antioxydant</p><p><strong>Extrait d'hibiscus:</strong></p><p>Adoucissant, hydratant, antioxydant, stimule la production de collagène</p><p><strong>Amidon de riz:</strong></p><p>Absorbe le sébum et matifie la peau naturellement</p><p>&nbsp;</p><p>Utilisez seul ou en l'associant avec&nbsp;une huile ou&nbsp;un sérum pour un bienfait supplémentaire selon&nbsp;le résultat souhaité.</p><p>&nbsp;</p><p>97% d'ingrédients contenus dans ce produit sont d'origine naturelle avec un conservateur conforme aux normes Ecocert et Cosmos (labels bio).</p><p>&nbsp;</p><p><em>Produit naturel réalisé de façon artisanale dans l'atelier de So You à Genève et non testé sur les animaux.</em></p><p>&nbsp;</p><p><em>Avertissement : Toujours faire un test au préalable si première utilisation. </em></p><p><em>Les bienfaits, propriétés, indications et mode d'utilisation sont communiqués à titre informatif en fonction de la réputation générale provenant d'ouvrages de référence et ne sauraient constituer une information médicale.</em></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",a6901a_8e9f999fdd424d8eb1b6bfd953f096d7~mv2.jpg;a6901a_84355f9347f8492aa79b7ec32b4a9fcd~mv2.jpg,Féminin/Masculin;Soins de la peau;Hommes;Soins du visage,,Peau normale mixte,25.0,,false,PERCENT,0.0,0,,,Poids,DROP_DOWN,15g;30g;45g;50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4876aa08-f560-de3e-727e-aebc0ac5e326,Variant,,,,,,,,26.0,true,,,0,0.075,,,,45g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4876aa08-f560-de3e-727e-aebc0ac5e326,Variant,,,,,,,,,true,,,6,0.075,,,,15g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4876aa08-f560-de3e-727e-aebc0ac5e326,Variant,,,,,,,,,false,,,0,0.075,,,,30g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4876aa08-f560-de3e-727e-aebc0ac5e326,Variant,,,,,,,,,false,,,0,0.075,,,,50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2d0c79d1-a6c1-5f2b-5f11-5b647c7b4309,Product,Gel coiffant aloe bio et ginseng bio,"<p>&nbsp;</p><p>Le gel coiffant à&nbsp;base d'aloe vera bio, de ginseng ou hibiscus et d'hydrat daycare, actif innovant qui hydrate et démèle les cheveux, donne forme et volume à votre coiffure tout en prenant soin de votre cuir chevelu et vos cheveux.&nbsp;Fixation souple&nbsp;avec une tenue pour la journée. Convient à tous types de cheveux.</p><p>&nbsp;</p><p><strong>Eau d'aloé vera bio </strong>hydrate et nourrit les cheveux,&nbsp;apaise&nbsp;et régénère le cuir chevelu<strong>&nbsp;</strong></p><p>&nbsp;</p><p><strong>Extrait d'Hibiscus </strong>pour cheveux secs, cassants, abimés, ternes et sans vie</p><p>Fortifiant capillaire par excellence, l’hibiscus renforce la fibre capillaire et illumine les cheveux&nbsp;</p><p>&nbsp;</p><p><strong>Extrait de Ginseng </strong>pour cheveux fragiles, fins, sans volume et chute de cheveux</p><p>Le ginseng stimule le flux sanguin et permet la croissance des cheveux et lutter contre la chute&nbsp;</p><p>&nbsp;</p><p>Appliquer une petite noisette avec les doigts sur les cheveux secs ou mouillés.</p><p>&nbsp;</p><p><em>Ce gel coiffant est fabriqué&nbsp;dans l'atelier de So You à Genève. </em></p><p><em>Produit naturel avec un conservateur conforme aux normes Ecocert et Cosmos (labels bio) et non testé sur les Animaux.</em></p><p>&nbsp;</p><p><span><span><span><span><span>Avertissement : Toujours faire un test au préalable si première utilisation. </span></span></span></span></span></p><p><span><span><span><span><span>Les bienfaits, propriétés, indications et mode d'utilisation sont communiqués à titre informatif en fonction de la réputation générale provenant d'ouvrages de référence et ne sauraient constituer une information médicale.</span></span></span></span></span></p>",7b1fc5f667f34835be3ccbac88f8d014.jpg;a6901a_4c9e0f4e43604ed0b0941c82e1d7a9bb~mv2.jpg;a6901a_4874efd1b7064c11aa218e490a3f22a3~mv2.jpg,Soins de la peau;Hommes;Vegan,,Gel coiffant,18.0,,false,PERCENT,50.0,0,,,Taille,DROP_DOWN,50g pot en verre;100g pot en pet,Extraits,DROP_DOWN,Ginseng;Hibiscus,,,,,,,,,,,,,Base,"<p>Eau d'aloé vera bio, glycérine, extrait de ginseng ou hibiscus</p>
",Forme,"<p>Gel</p>
",Senteur,"<p>Senteur naturelle agréable des ingrédients mais sans parfum</p>
",,,,,,,,,,,,,
product_2d0c79d1-a6c1-5f2b-5f11-5b647c7b4309,Variant,,,,,,,,,false,,,3,0.075,,,,50g pot en verre,,,Ginseng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2d0c79d1-a6c1-5f2b-5f11-5b647c7b4309,Variant,,,,,,,,12.0,false,,,3,0.075,,,,100g pot en pet,,,Ginseng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2d0c79d1-a6c1-5f2b-5f11-5b647c7b4309,Variant,,,,,,,,,false,,,1,0.075,,,,50g pot en verre,,,Hibiscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2d0c79d1-a6c1-5f2b-5f11-5b647c7b4309,Variant,,,,,,,,12.0,false,,,0,0.075,,,,100g pot en pet,,,Hibiscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d4db133c-ab89-36e4-0e5e-687834c710e5,Product,Sérum visage peaux atopiques et à problèmes,"<p>&nbsp;</p><p>Sérum pur et naturel qui aide à soulager les peaux atopiques et&nbsp;à problèmes (acné, psoriasis, eczéma, rougeurs, couperose etc.)</p><p>&nbsp;</p><p>Ingrédients :*Huiles de *jojoba, *nigelle (cumin noir), *calophylle (tamanu), macérât de *calendula dans l'huile de *tournesol riche en vitamine E, baie de laurier, huile essentielle de *tea tree, vitamine E. *Bio</p><p>&nbsp;</p><p>Les ingrédients qui composent ce produit&nbsp;sont réputés pour leur propriétés suivantes :</p><p>&nbsp;</p><p><strong>Jojoba: </strong></p><p>Séboregulatrice toutes peaux, nourrissante, assouplissante, antiride, cicatrisante et&nbsp;calmante,&nbsp;</p><p><strong>Nigelle:</strong></p><p>Anti-infectieuse, anti-inflammatoire, assouplissante et&nbsp;hydratante&nbsp;</p><p><strong>Calophylle:&nbsp;</strong></p><p>Anti-infectieuse, anti-inflammatoire, cicatrisante, circulatoire,&nbsp;anti-oxydante, émolliente, nourrisante</p><p><strong>Calendula dans l'huile de tournesol: </strong></p><p>Apaisant,&nbsp;anti-inflammatoire, aide à atténuer les rougeurs, antioxydant, assouplissant, cicatrisant, participe&nbsp;au confort des peaux sensibles et fragiles</p><p><strong>Baie de laurier:&nbsp;</strong></p><p>Astringente,&nbsp;purifiante, réparatrice et&nbsp;assouplissante&nbsp;</p><p><strong>Tea tree:</strong>&nbsp;</p><p>Anti-infectieuse</p><p><strong>Vitamine E:</strong></p><p>Anti-oxydante</p><p>&nbsp;</p><p>Eviter le contour des yeux.&nbsp;Appliquez&nbsp;sur une peau parfaitement nettoyée.</p><p>Contient de l'huile essentielle. Déconseillé aux femmes enceintes et allaitantes.</p><p>&nbsp;</p><p><em>Produit fait main dans l'atélier de So You à Genève. </em></p><p><em>Non testé sur les animaux, biodégradable et respectueux de la Nature.</em></p><p>&nbsp;</p>",a6901a_bc21e83c41bc48489e80f4dff052989e~mv2.jpg,Soins de la peau;Soins du visage,,Sérum Flawless,19.9,,false,PERCENT,0.0,0,,,Taille,DROP_DOWN,10ml avec pipette,,,,,,,,,,,,,,,,Base,"<p>Huiles</p>
",Parfum,"<p>Huile essentielle de tea tree bio</p>
",,,,,,,,,,,,,,,
